Form_ID,Form,Cognateset_ID,Alignment,Doubt,Cognate_detection_method,Cognate_source,Alignment_method,Alignment_source,Segment_slice
5517,t õ ∼ ⁵⁵ + l õ ∼ ⁵⁵ + ɬ ɛ ⁵⁵,998,t õ ∼ ⁵⁵ + l õ ∼ ⁵⁵ + ɬ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,2:3
2359,l a ŋ ³⁵,425,l a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2361,l a ŋ ³⁵,425,l a ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
2357,ŋ̊ a ⁵⁵,1104,ŋ̊ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
2358,l e ʔ ²¹,425,l e ʔ ²¹,,expert,Hill2017,LingPy:SCA,,0:1
2360,l əː ŋ ³¹,425,l əː ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
2362,ɲ ɛ ŋ ⁵⁵,1105,ɲ ɛ ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7491,l aj,998,l aj,,expert,Hill2017,LingPy:SCA,,0:1
6124,s ɑ i ʔ ⁴,944,s ɑ i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
6181,x o ²¹,943,x o ²¹,,expert,Hill2017,LingPy:SCA,,0:1
6272,ʃ ɔː ⁵⁵,943,ʃ ɔː ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6327,s ɔ ³¹,943,s ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6508,s ɔ ³¹,943,s ɔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6533,x a ³⁵,943,x a ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
6560,x ɔ ³⁵,943,x ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
5292,k ɑ ⁵³ + s ɑ ⁵³,1125,k ɑ ⁵³ + s ɑ ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
5292,k ɑ ⁵³ + s ɑ ⁵³,1126,k ɑ ⁵³ + s ɑ ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
3058,ts e ʔ ⁵⁵,557,ts e ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3060,ŋ j i ⁵¹ + k ṵ n ⁵⁵,1122,ŋ j i ⁵¹ + k ṵ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3060,ŋ j i ⁵¹ + k ṵ n ⁵⁵,556,ŋ j i ⁵¹ + k ṵ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3062,kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹,1123,kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3062,kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹,556,kʰ ɔ̃ ∼ ³⁵ + k ɔ̰ n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
3064,l ṵː ³³,1124,l ṵː ³³,,expert,Hill2017,LingPy:SCA,,0:1
3065,n a ³¹ + k ṵ m ⁵⁵,1122,n a ³¹ + k ṵ m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3065,n a ³¹ + k ṵ m ⁵⁵,1361,n a ³¹ + k ṵ m ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3067,ts ɛ ʔ ⁵⁵,557,ts ɛ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3100,ʂ a ⁵⁵,566,ʂ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3101,ʃ e ⁵¹,566,ʃ e ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3102,ʃ ɛ ⁵⁵,566,ʃ ɛ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3103,ʃ ɛ̰ ³³,566,ʃ ɛ̰ ³³,,expert,Hill2017,LingPy:SCA,,0:1
3104,ʃ ɛ ³¹,566,ʃ ɛ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3105,ʂ a ⁵⁵,566,ʂ a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5447,sʰ w ɛ ⁵⁵,567,sʰ w ɛ - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7497,tsʰ o j,567,tsʰ - o j -,,expert,Hill2017,LingPy:SCA,,0:1
3143,t u n ³¹,577,t u n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3146,tʃ ṵ n ²¹,1127,tʃ ṵ n ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3148,tʃ ɔ̰ n ³⁵,1127,tʃ ɔ̰ n ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3150,t uː n ³³,577,t uː n ³³,,expert,Hill2017,LingPy:SCA,,0:1
3151,tʃ ṵ m ³⁵,1127,tʃ ṵ m ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3153,t u n ³¹,577,t u n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
7499,t o n ⁵⁵,577,t o n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7501,t ə w ⁵⁵,1369,t ə w ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7503,n̥ i p,1368,n̥ i p,,expert,Hill2017,LingPy:SCA,,0:1
5672,t ũ ∼ ⁵⁵,577,t ũ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3305,n a ³¹,599,n - a - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3300,ŋ j i ⁵¹,599,ŋ j i - ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
5330,n e ²²,599,n - e - ²²,,expert,Hill2017,LingPy:SCA,,0:1
3298,nʲ ɔ ʔ ⁵⁵,599,nʲ - ɔ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3302,ŋ j i ⁵⁵,599,ŋ j i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3304,l uː ŋ ⁵⁵,1130,l uː ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7505,n i j,599,n - i j -,,expert,Hill2017,LingPy:SCA,,0:1
3307,n a i ⁵⁵,599,n - a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5636,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,1145,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
5636,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,1146,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,,expert,Hill2017,LingPy:SCA,,1:2
5636,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,631,ɑ ⁵³ + j ɑ ⁵⁵ + pʰ j ɑ u ʔ ⁴,,expert,Hill2017,LingPy:SCA,,2:3
7509,pʰ j ʊ k,631,pʰ j ʊ k,,expert,Hill2017,LingPy:SCA,,0:1
3525,kʰ ʐ ə n ⁵⁵,630,kʰ ʐ ə n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3526,k j i n ⁵¹,630,k j i n ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3527,k j ɔ̰ n ⁵⁵,630,k j ɔ̰ n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3528,k j ḭː n ³¹,630,k j ḭː n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3529,k j ḭ ŋ ³¹,630,k j ḭ ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3530,kʰ ʐ a n ⁵⁵,630,kʰ ʐ a n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5322,m j ĩ ∼ ²²,639,m j ĩ ∼ ²²,,expert,Hill2017,LingPy:SCA,,0:1
7511,m r a ŋ,639,m r a ŋ -,,expert,Hill2017,LingPy:SCA,,0:1
3556,e n ³¹ + m ʐ a ŋ ⁵⁵,1153,e n ³¹ + m ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3556,e n ³¹ + m ʐ a ŋ ⁵⁵,639,e n ³¹ + m ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3559,m j a ŋ ⁵¹,639,m j a ŋ ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3561,m j ɔ̃ ∼ ⁵⁵,639,m j ɔ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3565,m j aː ŋ ³¹,639,m j aː ŋ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3567,m j ɔ̃ ∼ ³¹,639,m j ɔ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3569,m ʐ a ŋ ⁵⁵,639,m ʐ a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5683,p i ʔ ⁴,388,p i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
7513,p a ts,388,p a ts -,,expert,Hill2017,LingPy:SCA,,0:1
3671,p ə k ⁵⁵,388,p ə k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3674,p i k ²¹,388,p i k ²¹,,expert,Hill2017,LingPy:SCA,,0:1
3676,p a k ³¹,388,p a k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3679,p əː k ³¹,388,p əː k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3680,p a k ³¹,388,p a k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3682,p ɤ k ⁵⁵,388,p ɤ k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5634,sʰ o ²²,665,sʰ o - ²²,,expert,Hill2017,LingPy:SCA,,0:1
7515,tsʰ ə w,665,tsʰ ə w -,,expert,Hill2017,LingPy:SCA,,0:1
3725,s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵,999,s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3725,s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵,999,s i a ŋ ³⁵ + ɕ i a ŋ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
3728,tʰ o ⁵¹,664,tʰ o ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
3729,tʰ ɔ ⁵⁵,664,tʰ ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3731,kʰ uː n ⁵⁵,1158,kʰ uː n ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3732,tʰ u ³¹,664,tʰ u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3733,ç a ŋ ⁵⁵ + ç a ŋ ³⁵,999,ç a - ŋ ⁵⁵ + ç a - ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3733,ç a ŋ ⁵⁵ + ç a ŋ ³⁵,999,ç a - ŋ ⁵⁵ + ç a - ŋ ³⁵,,expert,Hill2017,LingPy:SCA,,1:2
5544,e ʔ ⁴,1160,- e ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
7517,i p,1160,- i p -,,expert,Hill2017,LingPy:SCA,,0:1
3802,e ³¹,1160,- e - ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3805,j ṵ p ⁵⁵,1160,j ṵ p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3807,j a̰ p ⁵⁵,1160,j a̰ p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3811,j ṵː p ⁵⁵,1160,j ṵː p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3813,j a p ³¹,1160,j a p ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3816,i t ⁵⁵,1160,- i t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7519,m̥ u j ⁵⁵,1371,m̥ u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5417,n ɑ̃ ∼ ⁵⁵,678,n ɑ̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3840,n ɛ̰̃ ∼ ⁵⁵,678,n ɛ̰̃ ∼ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3845,n aː m ³¹,678,n aː m ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3848,n ɛ̃ ∼ ³¹,678,n ɛ̃ ∼ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5541,tʰ w e ⁵⁵,702,tʰ w e - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7521,tʰ u j ⁵⁵,702,tʰ - u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3967,tɕʰ o ³¹,704,tɕʰ o ³¹,,expert,Hill2017,LingPy:SCA,,0:1
3970,p j e ⁵⁵,703,p j e ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
3972,pʰ ø ³⁵,703,pʰ - ø ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3975,p yː ³³,703,p - yː ³³,,expert,Hill2017,LingPy:SCA,,0:1
3977,pʰ ø ³⁵,703,pʰ - ø ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
3979,ts ɛ ³⁵,704,ts ɛ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
5332,j ɑ ʔ ⁴,721,- j ɑ ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
7523,r j a p,721,r j a p -,,expert,Hill2017,LingPy:SCA,,0:1
4043,ʑ a p ⁵⁵,721,- ʑ a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4044,j a p ²¹,721,- j a p ²¹,,expert,Hill2017,LingPy:SCA,,0:1
4045,j ɛ ʔ ⁵⁵,721,- j ɛ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4046,j aː p ³¹,721,- j aː p ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4047,j ɛ ʔ ³¹,721,- j ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4048,j a p ⁵⁵,721,- j a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5573,kʰ o ⁵⁵,723,kʰ o - - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7525,kʰ ə w ⁵⁵,723,kʰ ə w - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4071,kʰ a u ²¹,723,kʰ a - u ²¹,,expert,Hill2017,LingPy:SCA,,0:1
4068,x a u ³¹,723,x a - u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4073,kʰ a u ³¹,723,kʰ a - u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4076,kʰ aː u ⁵⁵,723,kʰ aː - u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4077,kʰ u k ⁵⁵,723,kʰ u k - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4079,x a u ³¹,723,x a - u ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4453,s a m ⁵⁵,1184,s a m ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4456,m j i t ²¹,789,m j i t ²¹,,expert,Hill2017,LingPy:SCA,,0:1
4458,m j ɔ t ³¹,789,m j ɔ t ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4460,m j iː t ³¹,789,m j iː t ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4461,m j i k ³¹,789,m j i k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5514,t w e ⁵⁵,790,t w e - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4463,t a k ⁵⁵,1185,t a k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7527,t u j ⁵⁵,790,t - u j ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4541,x u a t ⁵⁵,1188,x u a t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4544,t u ⁵⁵,1186,t u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4546,p j ɛ̰ ʔ ⁵⁵,802,p j ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4549,t uː n ³³,1189,t uː n ³³,,expert,Hill2017,LingPy:SCA,,0:1
4550,p j ɛ̰ ʔ ⁵⁵,802,p j ɛ̰ ʔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4552,f u ⁵⁵,1187,f u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5478,p i ʔ ⁴,802,p - i ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
4790,t a u k ³¹,857,t a u k ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4780,pʰ a t ⁵⁵,856,pʰ a t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4783,pʰ a t ⁵⁵,856,pʰ a t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4785,t a u ʔ ³¹,857,t a u ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4788,pʰ aː t ⁵⁵,856,pʰ aː t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4793,pʰ a t ⁵⁵,856,pʰ a t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5264,ɑ̃ ∼ ²²,858,ɑ̃ ∼ ²²,,expert,Hill2017,LingPy:SCA,,0:1
7530,a n,858,a n -,,expert,Hill2017,LingPy:SCA,,0:1
4798,s o ³¹,859,s - o ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4801,s o ²¹,859,s - o ²¹,,expert,Hill2017,LingPy:SCA,,0:1
4803,s ɔ ³⁵,859,s - ɔ ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
4805,s ɔ̰ː ⁵⁵,859,s - ɔ̰ː ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4806,s u ³⁵,859,s - u ³⁵,,expert,Hill2017,LingPy:SCA,,0:1
4808,s o ³¹,859,s - o ³¹,,expert,Hill2017,LingPy:SCA,,0:1
5667,tθ w ɑ ⁵⁵,859,tθ w ɑ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7533,l̥ j ʊ k,1380,l̥ j ʊ k,,expert,Hill2017,LingPy:SCA,,0:1
5108,s u t ⁵⁵,908,s u t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5116,s uː t ⁵⁵,908,s uː t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5117,s a̰ t ⁵⁵,908,s a̰ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5120,s u t ⁵⁵,908,s u t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5381,tθ o ʔ ⁴,908,tθ o ʔ ⁴,,expert,Hill2017,LingPy:SCA,,0:1
5111,s u t ⁵⁵,908,s u t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
5113,s ɔ t ⁵⁵,908,s ɔ t ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
7535,s u t,908,s u t -,,expert,Hill2017,LingPy:SCA,,0:1
6157,kʰ ĕ ⁵⁵ + ŋ j i ⁵⁵,51,kʰ ĕ ⁵⁵ + ŋ j i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6157,kʰ ĕ ⁵⁵ + ŋ j i ⁵⁵,734,kʰ ĕ ⁵⁵ + ŋ j i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6333,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,51,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6333,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,734,kʰ ə̆ ⁵⁵ + ŋ j e i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6528,x a i ⁵⁵ + nʲ e n ³¹,1272,x a i ⁵⁵ + nʲ e n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6528,x a i ⁵⁵ + nʲ e n ³¹,50,x a i ⁵⁵ + nʲ e n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6541,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,1273,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6541,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,1270,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6541,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,53,a ³¹ + kʰ ə̆ ³¹ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,2:3
6589,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,1273,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6589,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,734,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6589,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,53,a ³¹ + n a ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,2:3
6620,j ɑ ⁵³ + n e ⁵³,1269,j ɑ ⁵³ + n e ⁵³,,expert,Hill2017,LingPy:SCA,,0:1
6620,j ɑ ⁵³ + n e ⁵³,53,j ɑ ⁵³ + n e ⁵³,,expert,Hill2017,LingPy:SCA,,1:2
6403,f u ³¹ + ɳ ɛ n ³¹,1271,f u ³¹ + ɳ ɛ n ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6403,f u ³¹ + ɳ ɛ n ³¹,50,f u ³¹ + ɳ ɛ n ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6290,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,53,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6290,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,54,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6290,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,734,n ɛ ʔ ³¹ + m ɔ ⁵⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,2:3
6456,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,53,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
6456,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,54,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
6456,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,53,n ɛ ʔ ³¹ + m a ³⁵ + n ɛ ʔ ³¹,,expert,Hill2017,LingPy:SCA,,2:3
6159,n a ʔ ²¹ + m a ⁵⁵,53,n a ʔ ²¹ + m a ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6159,n a ʔ ²¹ + m a ⁵⁵,54,n a ʔ ²¹ + m a ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6337,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,53,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6337,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,1280,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6337,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,734,n a p ³¹ + j ɔ ³¹ + ŋ j e i ⁵⁵,,expert,Hill2017,LingPy:SCA,,2:3
6532,pʰ ă ⁵⁵ + n a p ⁵⁵,1279,pʰ ă ⁵⁵ + n a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6532,pʰ ă ⁵⁵ + n a p ⁵⁵,53,pʰ ă ⁵⁵ + n a p ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6476,n̥ a ³¹ + ʐ ɔ ⁵⁵,1277,n̥ a ³¹ + ʐ ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
6476,n̥ a ³¹ + ʐ ɔ ⁵⁵,1278,n̥ a ³¹ + ʐ ɔ ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
6622,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,53,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,,expert,Hill2017,LingPy:SCA,,0:1
6622,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,103,n ɛ ʔ ⁴ + pʰ j ɑ̃ ∼ ²²,,expert,Hill2017,LingPy:SCA,,1:2
4702,i ⁵⁵ + tsʰ e ⁵¹,1193,i ⁵⁵ + tsʰ e - ⁵¹,,expert,Hill2017,LingPy:SCA,,0:1
4702,i ⁵⁵ + tsʰ e ⁵¹,1196,i ⁵⁵ + tsʰ e - ⁵¹,,expert,Hill2017,LingPy:SCA,,1:2
4704,ḭ ³⁵ + tʰ a i ⁵⁵,1193,ḭ ³⁵ + tʰ a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4704,ḭ ³⁵ + tʰ a i ⁵⁵,1196,ḭ ³⁵ + tʰ a i ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
4706,ə̰ ⁵⁵ + tsʰ e ³³,1193,ə̰ ⁵⁵ + tsʰ e - ³³,,expert,Hill2017,LingPy:SCA,,0:1
4706,ə̰ ⁵⁵ + tsʰ e ³³,1196,ə̰ ⁵⁵ + tsʰ e - ³³,,expert,Hill2017,LingPy:SCA,,1:2
4707,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,1194,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,,expert,Hill2017,LingPy:SCA,,0:1
4707,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,1196,ʃ ḭ k ⁵⁵ + tsʰ ɛ ³¹,,expert,Hill2017,LingPy:SCA,,1:2
4709,t a ³¹ + s a u ⁵⁵,1192,t a ³¹ + s a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4709,t a ³¹ + s a u ⁵⁵,841,t a ³¹ + s a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
5249,n̥ i ʔ ⁴ + sʰ ɛ ²²,1198,n̥ i ʔ ⁴ - - - + sʰ ɛ - ²²,,expert,Hill2017,LingPy:SCA,,0:1
5249,n̥ i ʔ ⁴ + sʰ ɛ ²²,1196,n̥ i ʔ ⁴ - - - + sʰ ɛ - ²²,,expert,Hill2017,LingPy:SCA,,1:2
7539,n̥ a ts + tsʰ a j,1198,- - - - n̥ a ts + tsʰ a j -,,expert,Hill2017,LingPy:SCA,,0:1
7539,n̥ a ts + tsʰ a j,1196,- - - - n̥ a ts + tsʰ a j -,,expert,Hill2017,LingPy:SCA,,1:2
4699,t ă ³¹ + s a u ⁵⁵,1192,t ă ³¹ + s a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4699,t ă ³¹ + s a u ⁵⁵,841,t ă ³¹ + s a u ⁵⁵,,expert,Hill2017,LingPy:SCA,,1:2
4713,s ə k ⁵⁵,839,s ə k ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
4716,i ⁵⁵,838,i - ⁵⁵,,expert,Hill2017,LingPy:SCA,,0:1
